,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
109,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,20,1.0,1.35896965769358,0.9195736434108527,"[5.0, 3.572525231956956]",116.48301231275757,74.55727946423578,0.6681747436523438,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
110,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,21,0.5,1.7189447783650253,0.9198743126472899,"[-2.008103734637989, 1.771673158022866]",72.67022153480204,63.68986667579141,0.48976612091064453,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
111,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,22,1.0,1.4053088930568631,0.9132183908045977,"[-0.535189351214048, -4.9789144374665675]",65.13151923229158,78.98218002216764,0.7044124603271484,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
112,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,23,1.0,1.3336490570621673,0.9101603346113628,"[-5.0, 0.1902413621985467]",115.90770403822722,79.44845805811364,0.7256486415863037,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
113,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,24,1.0,1.6300321288275705,0.9167701863354037,"[1.9614822929781945, -5.0]",77.7880418615998,76.43907414318826,0.804574728012085,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
114,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,25,1.0,1.655141847102105,0.917516659866721,"[4.990487194573218, -0.22212693620428148]",71.89783564028352,76.35114647142044,0.8256058692932129,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
115,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,26,0.5,2.3716272819608637,0.9223645320197045,"[-0.9042423809392037, 1.879324993165758]",57.4184567104323,53.65058014306616,0.5927207469940186,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
116,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,27,0.5,2.5615813661997646,0.9268828700403896,"[-0.6810925916884383, 1.1296173385950334]",59.03558002728844,56.59711319031166,0.5376791954040527,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
117,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,28,0.5,2.7337523116865468,0.9310059049000311,"[0.5431139982043358, 1.2155455331991436]",76.76617395630055,66.31082409984855,0.601381778717041,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
118,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,29,0.5,2.6650899697328785,0.9263083116268056,"[-1.1784192887188611, 0.44798240835632663]",66.26570231768898,63.67589283414162,0.7031345367431641,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
119,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,3,30,0.5,2.745341159139611,0.9241296837629551,"[2.053738217568986, -2.0596328295574584]",88.5028378731986,57.36787509948873,0.5938730239868164,"[-1.2842011637487918, 2.351452792920174]",52.92456816355619
120,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,1,,,,"[-3.9430561055723676, 1.488672447185638]",108.88839713321431,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
121,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,2,,,,"[0.023756294292295976, 4.919163976104398]",99.68764285685268,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
122,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,3,,,,"[3.3926441680049706, -0.37648658437727267]",72.92782351761637,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
123,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,4,,,,"[-1.8019012069858071, 2.8254721838559718]",87.99722441082879,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
124,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,5,,,,"[4.128364725812343, -3.543941400763498]",77.64641449917592,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
125,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,6,,,,"[-2.9022150797159885, -2.477153523839206]",91.795732710094,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
126,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,7,,,,"[-4.4304962777294135, 3.211053282455671]",117.42689971002731,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
127,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,8,,,,"[-0.9841529999311209, -4.369725792652429]",99.43180521838572,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
128,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,9,,,,"[1.0310671306837644, -1.9290263877654192]",81.26139144046331,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
129,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,10,,,,"[2.8223074142380185, 0.3911483831554534]",58.24788696123189,,,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
130,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,11,0.5,3.4390421083869454,0.974290780141844,"[3.660795034150134, 1.6867541205589198]",81.67332509480494,72.05815711946988,0.5278851985931396,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
131,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,12,0.5,2.8296874743193903,0.9466346153846154,"[1.9033622535812826, 0.40846891169090455]",65.65366868153484,68.96102777613315,0.409806489944458,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
132,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,13,1.0,2.2272593846328994,0.9591747146619842,"[1.45417799622254, 1.7607007679007396]",67.88601368890963,76.45740163231562,0.5829172134399414,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
133,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,14,0.5,4.319475705827991,0.9607843137254902,"[2.4636752441861773, 0.8846062592680095]",70.72956700552979,63.96363941639103,0.4197995662689209,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
134,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,15,0.5,4.185278403764169,0.9622512010981469,"[2.4252646778751124, -0.15173929511400877]",86.17728735536632,65.27472471241269,0.4257960319519043,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
135,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,16,0.5,1.7309879765164342,0.926518180087569,"[0.7497765254643917, 0.7895144963536579]",74.4865029382234,74.28659597516639,0.3588297367095947,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
136,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,17,0.5,1.8829235480207343,0.9469901168014375,"[5.0, -0.4042741403988235]",62.86920937056253,78.4231615453336,0.3439009189605713,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
137,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,18,0.5,2.1219717692085855,0.950063211125158,"[5.0, -1.604109260351615]",54.216256310922276,71.63646598944474,0.363828182220459,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
138,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,19,0.5,2.444939249629657,0.9472856018882769,"[5.0, -2.275768458303555]",74.169089529432,62.86646645975388,0.3629324436187744,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
139,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,20,0.5,2.177198264351025,0.9354339414040906,"[4.67975568289267, -1.1653555468703225]",77.11491524611726,60.24594864988577,0.4297945499420166,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
140,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,21,0.5,1.5951512436687123,0.9178082191780822,"[5.0, 0.5933075347471092]",91.859276598765,71.18371403690837,0.33620429039001465,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
141,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,22,0.5,1.2248645672169836,0.9229139072847682,"[3.2722062349610077, 0.47552399035422166]",67.12978871817393,67.68160592128503,0.32983970642089844,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
142,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,23,0.5,1.3763408942902193,0.9181649600903007,"[5.0, 5.0]",121.64009480971744,81.1481433418196,0.3546910285949707,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
143,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,24,0.5,1.7448946531459315,0.9207127912849001,"[5.0, -5.0]",60.52278196792389,80.29503250611916,0.3703784942626953,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
144,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,25,0.5,1.8286145872087038,0.9235266759683742,"[3.754015444541724, -5.0]",76.59073151015859,72.99409789596778,0.38881421089172363,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
145,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,26,0.5,1.8440558011118575,0.934322033898305,"[4.96513754293834, -4.397736252660746]",84.47870328924392,67.55846959731093,0.3748207092285156,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
146,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,27,0.5,1.493119331728846,0.9216065536466037,"[-5.0, -5.0]",109.4229334890367,83.38208806674214,0.44080162048339844,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
147,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,28,0.5,1.690139826654497,0.925434003857812,"[3.338682848304266, -2.1547721667389697]",72.14537568203215,78.21573521739711,0.43784141540527344,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
148,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,29,0.5,1.7506583866514276,0.9260113828641747,"[2.0321356011256615, -5.0]",78.41877469422096,81.82747289018052,0.4609560966491699,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
149,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,4,30,0.5,1.7488148407133335,0.9290771228687529,"[2.4811456955859628, -3.270924888577217]",52.92457491249577,78.25432271857203,0.4217987060546875,"[2.4811456955859628, -3.270924888577217]",52.92457491249577
150,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,1,,,,"[-3.80500292374538, -1.8079407897364943]",85.5739134188413,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
151,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,2,,,,"[4.4846744389578586, 4.714198619911858]",102.9791995943483,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
152,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,3,,,,"[-2.053930702381656, -3.3833688807855182]",100.28794798426998,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
153,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,4,,,,"[1.5915267945800018, -4.045275193902445]",88.03789410901373,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
154,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,5,,,,"[-4.048757710727168, 3.0008238849349294]",96.13523430611448,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
155,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,6,,,,"[3.347630888412013, 1.7654897983301758]",92.52710610702403,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
156,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,7,,,,"[-0.43494755222514225, -2.9741861932592553]",80.86882014430465,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
157,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,8,,,,"[0.10232239189145087, -0.8442310376087407]",94.82467778965511,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
158,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,9,,,,"[2.6075953356652217, 2.5069769812682576]",81.53633757685421,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
159,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,10,,,,"[-1.6766893518310662, 0.939197287041944]",63.630449054154624,,,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
160,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,11,inf,0.10211396009402116,0.7861224489795918,"[-1.7260922983150504, 1.0117457657262596]",68.25931978901122,71.35496848910333,0.3247356414794922,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
161,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,12,0.5,0.5888210542357115,0.9081967213114754,"[-1.5290522458607483, 0.6859612830146166]",88.89389032988332,72.82971873976231,0.4158012866973877,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
162,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,13,0.5,0.2276330096216905,0.8269151138716356,"[-1.754571203620876, 0.8647207590807602]",59.70909297528624,72.93346280332099,0.5917174816131592,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
163,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,14,0.5,0.27788803258168093,0.843963963963964,"[-1.896377664827315, 0.8872455205297196]",71.340167777776,69.79328482564605,0.5306029319763184,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
164,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,15,0.5,0.30125194822741236,0.8484394506866417,"[-1.8885575329826445, 1.2251298868752298]",64.24120700687601,77.18667032607499,0.5136978626251221,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
165,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,16,0.5,0.3734805582439221,0.8744810744810745,"[-1.6753758926470685, 1.4189796333506968]",64.01529182234421,73.605920265391,0.531304121017456,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
166,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,17,0.5,0.46883879082163776,0.8741991846243448,"[-2.022205589489971, 1.613411276476118]",73.72116785199476,72.12905379215188,0.48151707649230957,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
167,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,18,0.5,0.47888864263590886,0.8857360793287566,"[-1.3239895268749737, 1.5958837120676757]",60.95108475570967,73.93092714869269,0.514667272567749,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
168,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,19,0.5,0.570904622404026,0.8951361604118683,"[-1.2492940254991047, 2.0215738724013796]",73.0910903231059,71.06014968767091,0.4737741947174072,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
169,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,20,0.5,0.5737814346079255,0.9165667066506731,"[-0.9972483940850176, 1.4185493902982693]",68.01214029348621,70.7221683914589,0.4959678649902344,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
170,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,21,0.5,0.6326126971639555,0.9163412127440904,"[-0.32941642216647976, 1.8951274343502333]",61.187063029271656,76.12639792615322,0.46178388595581055,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
171,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,22,0.5,0.6862220141332634,0.9131226053639847,"[-0.05863949035078545, 2.4024157143901745]",73.55072288393073,70.9927018592011,0.43158483505249023,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
172,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,23,0.5,0.6745129332867328,0.9177413733008016,"[-0.08944737163923833, 1.4587729184548293]",87.54740339677984,70.36189980169493,0.4744100570678711,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
173,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,24,0.5,0.5218402115121531,0.911520737327189,"[-0.6440146724411998, 2.0461494467840424]",89.8923571976757,68.36939970174653,0.440809965133667,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
174,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,25,0.5,0.3220154877042863,0.8930296756383713,"[-1.4383594360050225, 1.2817622689997137]",80.11338548937334,67.6448712337887,0.5237281322479248,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
175,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,26,0.5,0.25765561730857495,0.8852668369404489,"[-1.5305549386564805, 1.6799442472669044]",57.320441746764736,68.89458944734612,0.5047588348388672,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
176,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,27,0.5,0.2999558634587995,0.8981378026070763,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085,66.31537199205312,0.44720983505249023,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
177,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,28,0.5,0.34507966377032623,0.9128685522128145,"[-1.70659948896453, 1.9813720787000664]",89.96975983191943,62.11327985300379,0.546738862991333,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
178,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,29,0.5,0.18641620354619337,0.8923668607446184,"[-1.6694622590248676, 1.7419710928806964]",53.1815118372721,58.92993937442007,0.45865464210510254,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
179,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,5,30,0.5,0.20996488425449236,0.8934302297224797,"[-1.5627075392773409, 1.7832117741540403]",88.60709648614102,55.93950207908677,0.6473705768585205,"[-1.6366044043801926, 1.826464620346533]",51.212948708069085
180,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,1,,,,"[4.461835648528057, -3.343270869813338]",70.85070732587853,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
181,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,2,,,,"[-0.3690672397953785, -0.3744967655878826]",76.28173171036403,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
182,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,3,,,,"[3.012555009813534, 2.3672437273928537]",81.68845758499299,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
183,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,4,,,,"[0.32567606949550587, 0.6700365446145415]",70.80807454451829,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
184,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,5,,,,"[1.3200823388359773, 3.8770276251128095]",118.1220812792661,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
185,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,6,,,,"[-3.051729231983775, -2.850191346808787]",91.36433807295421,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
186,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,7,,,,"[-2.0088958055354347, 4.021232437814703]",93.36003338282568,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
187,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,8,,,,"[-1.8270030258190535, 1.2147890406736286]",63.852400509023724,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
188,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,9,,,,"[2.951916512997453, -4.207439266206975]",72.63097268994977,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
189,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,10,,,,"[-4.849865631095212, -1.4324948116550305]",109.32518803154005,,,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
190,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,11,1.5,1.4558228478438844,0.9536231884057971,"[2.8734729995653714, -1.7367301710662406]",70.14635663069268,79.34651271457503,0.40607523918151855,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
191,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,12,1.0,1.6777457183741307,0.9392168322618352,"[4.844710835731762, -0.6521739876602908]",67.90059762220918,77.83704005045105,0.48824048042297363,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
192,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,13,1.0,1.9297241995216603,0.9374021909233177,"[3.0407942730992237, 0.11142110610722951]",72.13345226378323,72.53445052534205,0.5346753597259521,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
193,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,14,1.0,2.1532191225158352,0.9292645556690501,"[0.3153667560734513, -5.0]",82.4212918926283,79.67961074662553,0.6193106174468994,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
194,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,15,1.0,2.128643396646935,0.9219858156028369,"[4.992352419366293, 1.320735523216249]",81.2305441677457,74.94992987064161,0.5605401992797852,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
195,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,16,1.0,2.0803784390854663,0.9308763886439781,"[5.0, -5.0]",60.52278196792389,75.94822728395933,0.5761256217956543,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
196,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,17,1.0,2.2200117697917343,0.9341117597998332,"[4.037802696058008, -5.0]",77.46576944539024,65.85610642785788,0.616999626159668,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
197,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,18,1.0,1.8110187841962937,0.9340549779233728,"[5.0, -1.997673561100052]",59.738743272773426,69.882990697483,0.6526069641113281,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
198,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,19,0.5,2.5444725970312256,0.9414370078740157,"[4.219570135090806, -1.7681752961787491]",67.67021513925556,65.21293390460583,0.5037596225738525,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
199,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,20,1.0,2.136547175310712,0.9483937115516062,"[-4.94174160754504, 4.968508031369421]",151.19503768506166,82.05775838337581,0.7193691730499268,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
200,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,21,0.5,4.730635902329732,0.9539506542802917,"[1.1426425307833814, -2.11395565247371]",67.15556623633805,74.93060719836441,0.7023110389709473,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
201,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,22,1.0,3.244935031166392,0.9482133139851261,"[5.0, 5.0]",121.64009480971744,91.3890568492459,0.890230655670166,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
202,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,23,0.5,5.4850477847673105,0.9511166253101737,"[1.5478975171230245, -0.7021472261474382]",72.20397811411424,70.0998061835657,0.672356128692627,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
203,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,24,0.5,5.622703286924134,0.9518793737825554,"[4.9952677930937845, -4.006054951342303]",83.80189964127922,66.24362325654266,0.7645485401153564,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
204,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,25,0.5,4.521803262902005,0.9381884944920441,"[2.060087876424886, -2.9943387756259825]",63.58174625110952,70.49126213934785,0.6740291118621826,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
205,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,26,1.0,2.7070383091589854,0.9435537140455174,"[-5.0, -5.0]",109.4229334890367,90.05121500161749,0.9086117744445801,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
206,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,27,0.5,4.9685114985029015,0.9435254803675857,"[3.145602890295397, -2.842213790810113]",76.40349281823536,67.89704633565725,0.6824114322662354,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
207,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,28,0.5,4.841352676709127,0.9461691542288557,"[0.9831073830458736, -3.259794790518493]",52.93681217176649,70.2818083827764,0.7145376205444336,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
208,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,29,0.5,4.6590786110572875,0.9490665484458893,"[0.26473853478946574, -2.9955522134692805]",71.80271930029721,63.776965424642654,0.7382805347442627,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
209,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,6,30,0.5,4.593895923047473,0.9457121825542878,"[1.3928336216408923, -3.6113079003343316]",55.76099972800084,59.91333422421394,0.725553035736084,"[0.9831073830458736, -3.259794790518493]",52.93681217176649
210,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,1,,,,"[-0.6250954666046669, 0.10278619903042419]",73.74444275717111,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
211,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,2,,,,"[-4.775685690245194, -2.225207189990592]",124.53327317466307,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
212,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,3,,,,"[3.699833715088774, 2.1264465546037385]",76.5849844897341,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
213,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,4,,,,"[-2.005265304565574, 3.1787715816172337]",87.91898679573143,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
214,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,5,,,,"[1.202930571247954, -1.4679349528437209]",73.04062192977105,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
215,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,6,,,,"[-1.303032426819314, -0.2784256121007731]",84.21769629136848,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
216,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,7,,,,"[2.7451304123458753, -4.445076305882647]",85.19316174243454,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
217,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,8,,,,"[0.4954517410420465, -3.5534973520744924]",59.36469606153361,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
218,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,9,,,,"[-3.9955002834343927, 1.207338080786247]",106.60042284935278,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
219,bbob.lunacek_bi_rastrigin,2,10,20,suitability_ext,47.56,7,10,,,,"[4.377820770558838, 4.011039852318115]",101.10462963039873,,,"[4.971395416132376, -2.0569534400765246]",52.96631572926306
